Bag ID,Enzyme,nmol_per_ml,SampleID,wet.wt,dry.wt,perc.moist,perc.dry,enz.raw,enz.wt,volume,activity
CO142,bglu,4.246559705,CO142,4.37,3.067184466,0,1,0.1793,0.1793,125,2960.512901
QR109,bglu,4.77145439,QR109,5.09,3.981530343,0.307692308,0.692307692,0.19475,0.134826923,125,4423.684718
CO49,lap,0.08037163,CO49,4.24,3.528338983,0.857142857,0.142857143,0.28911,0.041301429,125,243.2471234
CO142,lap,-0.009632724,CO142,4.37,3.067184466,0,1,0.1793,0.1793,125,-6.715507348
QR109,lap,-0.022519004,QR109,5.09,3.981530343,0.307692308,0.692307692,0.19475,0.134826923,125,-20.87769625
CO49,nag,6.153054708,CO49,4.24,3.528338983,0.857142857,0.142857143,0.28911,0.041301429,125,18622.40259
CO142,nag,0.88078862,CO142,4.37,3.067184466,0,1,0.1793,0.1793,125,614.0467236
QR109,nag,1.723633012,QR109,5.09,3.981530343,0.307692308,0.692307692,0.19475,0.134826923,125,1598.005218
CO49,bxyl,1.209724561,CO49,4.24,3.528338983,0.857142857,0.142857143,0.28911,0.041301429,125,3661.267267
CO142,bxyl,0.233025917,CO142,4.37,3.067184466,0,1,0.1793,0.1793,125,162.4553241
QR109,bxyl,0.23329083,QR109,5.09,3.981530343,0.307692308,0.692307692,0.19475,0.134826923,125,216.2873193
CO49,bcell,4.546427843,CO49,4.24,3.528338983,0.857142857,0.142857143,0.28911,0.041301429,125,13759.89873
CO142,bcell,0.860170274,CO142,4.37,3.067184466,0,1,0.1793,0.1793,125,599.6725277
QR109,bcell,0.706143952,QR109,5.09,3.981530343,0.307692308,0.692307692,0.19475,0.134826923,125,654.6763219
CO117,phos,2.238897229,CO117,4.28,2.010033445,0,1,0.27809,0.27809,125,1006.37259
CO91,phos,3.24726547,CO91,4.03,3.035036496,0,1,0.33251,0.33251,125,1220.739779
AS61,phos,12.85779766,AS61,6.32,3.762599206,0.25,0.75,0.20993,0.1574475,125,10208.00399
CO117,bglu,8.964298689,CO117,4.28,2.010033445,0,1,0.27809,0.27809,125,4029.405359
CO91,bglu,10.01851194,CO91,4.03,3.035036496,0,1,0.33251,0.33251,125,3766.244603
AS61,bglu,8.129702342,AS61,6.32,3.762599206,0.25,0.75,0.20993,0.1574475,125,6454.296148
CO117,lap,0.068578375,CO117,4.28,2.010033445,0,1,0.27809,0.27809,125,30.82562088
CO91,lap,0.045500257,CO91,4.03,3.035036496,0,1,0.33251,0.33251,125,17.10484525
AS61,lap,0.028198233,AS61,6.32,3.762599206,0.25,0.75,0.20993,0.1574475,125,22.38701233
CO117,nag,2.224270011,CO117,4.28,2.010033445,0,1,0.27809,0.27809,125,999.7977324
CO91,nag,2.935002955,CO91,4.03,3.035036496,0,1,0.33251,0.33251,125,1103.351386
AS61,nag,1.959536044,AS61,6.32,3.762599206,0.25,0.75,0.20993,0.1574475,125,1555.705905
CO117,bxyl,0.817757431,CO117,4.28,2.010033445,0,1,0.27809,0.27809,125,367.5776865
CO91,bxyl,0.575108632,CO91,4.03,3.035036496,0,1,0.33251,0.33251,125,216.1997502
AS61,bxyl,0.356100563,AS61,6.32,3.762599206,0.25,0.75,0.20993,0.1574475,125,282.7137322
CO117,bcell,2.257309926,CO117,4.28,2.010033445,0,1,0.27809,0.27809,125,1014.649001
CO91,bcell,1.955571415,CO91,4.03,3.035036496,0,1,0.33251,0.33251,125,735.1551136
AS61,bcell,1.674556893,AS61,6.32,3.762599206,0.25,0.75,0.20993,0.1574475,125,1329.456559
CO172,phos,3.110808777,CO172,4.19,4.159446367,0.25,0.75,0.2603,0.195225,125,1991.809948
QR16,phos,12.54327786,QR16,4.24,3.775878378,0.1,0.9,0.2145,0.19305,125,8121.780536
AS197,phos,20.34466268,AS197,4.74,2.564186047,0,1,0.2434,0.2434,125,10448.16284
CO172,bglu,-9.57883797,CO172,4.19,4.159446367,0.25,0.75,0.2603,0.195225,125,-6133.203976
QR16,bglu,-10.20720256,QR16,4.24,3.775878378,0.1,0.9,0.2145,0.19305,125,-6609.170268
AS197,bglu,4.554111138,AS197,4.74,2.564186047,0,1,0.2434,0.2434,125,2338.799886
CO172,lap,0.048268109,CO172,4.19,4.159446367,0.25,0.75,0.2603,0.195225,125,30.90543569
QR16,lap,0.069488203,QR16,4.24,3.775878378,0.1,0.9,0.2145,0.19305,125,44.99365657
AS197,lap,0.030290924,AS197,4.74,2.564186047,0,1,0.2434,0.2434,125,15.55614443
CO172,nag,2.878237574,CO172,4.19,4.159446367,0.25,0.75,0.2603,0.195225,125,1842.897666
QR16,nag,3.40169771,QR16,4.24,3.775878378,0.1,0.9,0.2145,0.19305,125,2202.60147
AS197,nag,6.633678092,AS197,4.74,2.564186047,0,1,0.2434,0.2434,125,3406.777985
CO172,bxyl,0.597706215,CO172,4.19,4.159446367,0.25,0.75,0.2603,0.195225,125,382.7034289
QR16,bxyl,0.37457808,QR16,4.24,3.775878378,0.1,0.9,0.2145,0.19305,125,242.5395496
AS197,bxyl,1.241785847,AS197,4.74,2.564186047,0,1,0.2434,0.2434,125,637.7289681
CO172,bcell,-4710,CO172,4.19,4.159446367,0.25,0.75,0.2603,0.195225,125,-3015751.056
QR16,bcell,-2898.75,QR16,4.24,3.775878378,0.1,0.9,0.2145,0.19305,125,-1876942.502
AS197,bcell,-10024.375,AS197,4.74,2.564186047,0,1,0.2434,0.2434,125,-5148097.268
AS111,phos,6.59169848,AS111,7.65,2.92477237,0.272727272,0.727272728,0.22313,0.162276364,125,5077.525092
AS170,phos,9.499782197,AS170,4.4,3.225,0,1,0.27582,0.27582,125,4305.245358
AS187,phos,5.809620942,AS187,4.35,1.834491803,0.3,0.7,0.25011,0.175077,125,4147.904167
AS111,bglu,8.187273793,AS111,7.65,2.92477237,0.272727272,0.727272728,0.22313,0.162276364,125,6306.582172
AS170,bglu,12.48534305,AS170,4.4,3.225,0,1,0.27582,0.27582,125,5658.283958
AS187,bglu,13.76351246,AS187,4.35,1.834491803,0.3,0.7,0.25011,0.175077,125,9826.756556
AS111,lap,0.037369345,AS111,7.65,2.92477237,0.272727272,0.727272728,0.22313,0.162276364,125,28.78526495
AS170,lap,0.084082369,AS170,4.4,3.225,0,1,0.27582,0.27582,125,38.10563459
AS187,lap,0.090317121,AS187,4.35,1.834491803,0.3,0.7,0.25011,0.175077,125,64.48385648
AS11,nag,4.359576482,AS11,3.55,1.493303965,0.090909091,0.909090909,0.2594,0.235818182,125,2310.878048
AS170,nag,4.054046617,AS170,4.4,3.225,0,1,0.27582,0.27582,125,1837.270057
AS187,nag,6.980224711,AS187,4.35,1.834491803,0.3,0.7,0.25011,0.175077,125,4983.681974
AS111,bxyl,0.352915147,AS111,7.65,2.92477237,0.272727272,0.727272728,0.22313,0.162276364,125,271.8473123
AS170,bxyl,0.466662868,AS170,4.4,3.225,0,1,0.27582,0.27582,125,211.488864
AS187,bxyl,0.580371335,AS187,4.35,1.834491803,0.3,0.7,0.25011,0.175077,125,414.3686314
AS111,bcell,2.514500438,AS111,7.65,2.92477237,0.272727272,0.727272728,0.22313,0.162276364,125,1936.896705
AS170,bcell,3.014353308,AS170,4.4,3.225,0,1,0.27582,0.27582,125,1366.087171
AS187,bcell,5.48883501,AS187,4.35,1.834491803,0.3,0.7,0.25011,0.175077,125,3918.872132
AS20,phos,10.9262406,AS20,4.08,2.509784946,0.111111111,0.888888889,0.1987,0.176622222,125,7732.775978
CO73,phos,3.193054695,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,3200.094904
AS32,phos,4.698980764,AS32,5.45,5.985542169,0.6,0.4,0.443,0.1772,125,3314.743767
AS20,bglu,8.321051448,AS20,4.08,2.509784946,0.111111111,0.888888889,0.1987,0.176622222,125,5889.017923
CO73,bglu,15.63790809,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,15672.38735
AS32,bglu,4.898922159,AS32,5.45,5.985542169,0.6,0.4,0.443,0.1772,125,3455.785947
AS20,lap,0.070803801,AS20,4.08,2.509784946,0.111111111,0.888888889,0.1987,0.176622222,125,50.10963496
CO73,lap,0.075599718,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,75.76640439
AS32,lap,0.031829051,AS32,5.45,5.985542169,0.6,0.4,0.443,0.1772,125,22.45277287
AS20,nag,2.636201947,AS20,4.08,2.509784946,0.111111111,0.888888889,0.1987,0.176622222,125,1865.706589
CO73,nag,4.01188709,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,4020.732702
AS32,nag,2.319700911,AS32,5.45,5.985542169,0.6,0.4,0.443,0.1772,125,1636.357866
AS20,bxyl,0.389194145,AS20,4.08,2.509784946,0.111111111,0.888888889,0.1987,0.176622222,125,275.4425102
CO73,bxyl,1.135977136,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,1138.481796
AS32,bxyl,0.322777166,AS32,5.45,5.985542169,0.6,0.4,0.443,0.1772,125,227.6926962
AS20,bcell,2.64196942,AS20,4.08,2.509784946,0.111111111,0.888888889,0.1987,0.176622222,125,1869.788376
CO73,bcell,3.970956109,CO73,4.13,3.559157895,0.25,0.75,0.1663,0.124725,125,3979.711474
AS32,bcell,1.158021589,AS32,5.45,5.985542169,0.6,0.4,0.443,0.1772,125,816.8888187
QR10,phos,3.512400443,QR10,4.87,3.986890756,0.25,0.75,0.1971,0.147825,125,2970.066331
AS98,phos,9.104230658,AS98,4.12,2.650918728,0.333333333,0.666666667,0.2672,0.178133333,125,6388.634923
CO136,phos,6.309075854,CO136,5.01,3.349595687,0.454545455,0.545454545,0.2966,0.161781818,125,4874.679315
QR10,bglu,4.446285328,QR10,4.87,3.986890756,0.25,0.75,0.1971,0.147825,125,3759.754209
AS98,bglu,5.858845829,AS98,4.12,2.650918728,0.333333333,0.666666667,0.2672,0.178133333,125,4111.278425
CO136,bglu,14.52662371,CO136,5.01,3.349595687,0.454545455,0.545454545,0.2966,0.161781818,125,11223.93101
QR10,lap,0.043428884,QR10,4.87,3.986890756,0.25,0.75,0.1971,0.147825,125,36.72322302
AS98,lap,0.03486143,AS98,4.12,2.650918728,0.333333333,0.666666667,0.2672,0.178133333,125,24.46301668
CO136,lap,0.041511536,CO136,5.01,3.349595687,0.454545455,0.545454545,0.2966,0.161781818,125,32.07370307
QR10,nag,1.001305194,QR10,4.87,3.986890756,0.25,0.75,0.1971,0.147825,125,846.6981175
AS98,nag,2.073641643,AS98,4.12,2.650918728,0.333333333,0.666666667,0.2672,0.178133333,125,1455.119045
CO136,nag,4.759084529,CO136,5.01,3.349595687,0.454545455,0.545454545,0.2966,0.161781818,125,3677.085432
QR10,bxyl,0.16243992,QR10,4.87,3.986890756,0.25,0.75,0.1971,0.147825,125,137.3582949
AS98,bxyl,0.267249185,AS98,4.12,2.650918728,0.333333333,0.666666667,0.2672,0.178133333,125,187.5345142
CO136,bxyl,1.647794367,CO136,5.01,3.349595687,0.454545455,0.545454545,0.2966,0.161781818,125,1273.160967
QR10,bcell,0.687789252,QR10,4.87,3.986890756,0.25,0.75,0.1971,0.147825,125,581.5907761
AS98,bcell,2.226595458,AS98,4.12,2.650918728,0.333333333,0.666666667,0.2672,0.178133333,125,1562.450034
CO136,bcell,7.591046313,CO136,5.01,3.349595687,0.454545455,0.545454545,0.2966,0.161781818,125,5865.188071
QR69,phos,2.200131682,QR69,4.15,3.504561404,0.5,0.5,0.2175,0.10875,125,2528.886991
QR76,phos,2.925167451,QR76,4.38,4.811488673,0.416666667,0.583333333,0.214,0.124833333,125,2929.072889
QR17,phos,5.227285661,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
QR69,bglu,2.398670477,QR69,4.15,3.504561404,0.5,0.5,0.2175,0.10875,125,2757.092503
QR76,bglu,3.827077732,QR76,4.38,4.811488673,0.416666667,0.583333333,0.214,0.124833333,125,3832.187325
QR17,bglu,4.878721195,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
QR69,lap,0.079122529,QR69,4.15,3.504561404,0.5,0.5,0.2175,0.10875,125,90.94543549
QR76,lap,-0.063272253,QR76,4.38,4.811488673,0.416666667,0.583333333,0.214,0.124833333,125,-63.35672844
QR17,lap,0.068403927,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
QR69,nag,0.973033512,QR69,4.15,3.504561404,0.5,0.5,0.2175,0.10875,125,1118.429325
QR76,nag,1.146587591,QR76,4.38,4.811488673,0.416666667,0.583333333,0.214,0.124833333,125,1148.118419
QR17,nag,-0.594553331,QR17,4.04,3.676449275,1,0,0.2081,0,125,#NAME?
QR69,bxyl,0.064458767,QR69,4.15,3.504561404,0.5,0.5,0.2175,0.10875,125,74.09053661
QR76,bxyl,0.170329223,QR76,4.38,4.811488673,0.416666667,0.583333333,0.214,0.124833333,125,170.5566325
QR17,bxyl,0.202066866,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
QR69,bcell,0.442902527,QR69,4.15,3.504561404,0.5,0.5,0.2175,0.10875,125,509.0833643
QR76,bcell,0.383590963,QR76,4.38,4.811488673,0.416666667,0.583333333,0.214,0.124833333,125,384.1031015
QR17,bcell,1.075177507,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
CO34,phos,4.709135264,CO34,4.15,4.812832168,0.25,0.75,0.2916,0.2187,125,2691.549648
QR25,phos,6.148887489,QR25,4.01,3.668571429,0,1,0.1525,0.1525,125,5040.071713
AS147,phos,6.22550032,AS147,4.45,3.592176656,0.125,0.875,0.2517,0.2202375,125,3533.401623
CO34,bglu,9.120598827,CO34,4.15,4.812832168,0.25,0.75,0.2916,0.2187,125,5212.962292
QR25,bglu,4.789327045,QR25,4.01,3.668571429,0,1,0.1525,0.1525,125,3925.677906
AS147,bglu,7.888011573,AS147,4.45,3.592176656,0.125,0.875,0.2517,0.2202375,125,4476.991642
CO34,lap,-0.000832779,CO34,4.15,4.812832168,0.25,0.75,0.2916,0.2187,125,-0.475982573
QR25,lap,-0.004848822,QR25,4.01,3.668571429,0,1,0.1525,0.1525,125,-3.974444663
AS147,lap,-0.033550735,AS147,4.45,3.592176656,0.125,0.875,0.2517,0.2202375,125,-19.04236057
CO34,nag,3.644482748,CO34,4.15,4.812832168,0.25,0.75,0.2916,0.2187,125,2083.037693
QR25,nag,2.692612294,QR25,4.01,3.668571429,0,1,0.1525,0.1525,125,2207.059257
AS147,nag,2.203797848,AS147,4.45,3.592176656,0.125,0.875,0.2517,0.2202375,125,1250.807565
CO34,bxyl,0.71891535,CO34,4.15,4.812832168,0.25,0.75,0.2916,0.2187,125,410.9026919
QR25,bxyl,0.232551682,QR25,4.01,3.668571429,0,1,0.1525,0.1525,125,190.6161327
AS147,bxyl,0.374130708,AS147,4.45,3.592176656,0.125,0.875,0.2517,0.2202375,125,212.3450298
CO34,bcell,2.305896999,CO34,4.15,4.812832168,0.25,0.75,0.2916,0.2187,125,1317.956676
QR25,bcell,0.86304468,QR25,4.01,3.668571429,0,1,0.1525,0.1525,125,707.4136723
AS147,bcell,-0.59396489,AS147,4.45,3.592176656,0.125,0.875,0.2517,0.2202375,125,-337.1161188
AS184,phos,5.765491166,AS184,4.88,3.303351955,0.571428571,0.428571429,0.2806,0.120257143,125,5992.878076
CO48,phos,0.936444199,CO48,4.38,2.904387097,0.5,0.5,0.2214,0.1107,125,1057.412148
AS112,phos,6.830341286,AS112,4.38,2.99483871,0,1,0.191,0.191,125,4470.118642
AS184,bglu,13.32251514,AS184,4.88,3.303351955,0.571428571,0.428571429,0.2806,0.120257143,125,13847.94575
CO48,bglu,4.404537124,CO48,4.38,2.904387097,0.5,0.5,0.2214,0.1107,125,4973.506237
AS112,bglu,8.153380557,AS112,4.38,2.99483871,0,1,0.191,0.191,125,5335.98204
AS184,lap,0.08510858,AS184,4.88,3.303351955,0.571428571,0.428571429,0.2806,0.120257143,125,88.46520284
CO48,lap,0.094092153,CO48,4.38,2.904387097,0.5,0.5,0.2214,0.1107,125,106.2467856
AS112,lap,0.06249103,AS112,4.38,2.99483871,0,1,0.191,0.191,125,40.89727074
AS184,nag,3.183437801,AS184,4.88,3.303351955,0.571428571,0.428571429,0.2806,0.120257143,125,3308.990345
CO48,nag,1.533733234,CO48,4.38,2.904387097,0.5,0.5,0.2214,0.1107,125,1731.857762
AS112,nag,2.794213728,AS112,4.38,2.99483871,0,1,0.191,0.191,125,1828.673906
AS184,bxyl,0.522601076,AS184,4.88,3.303351955,0.571428571,0.428571429,0.2806,0.120257143,125,543.2120946
CO48,bxyl,0.306221783,CO48,4.38,2.904387097,0.5,0.5,0.2214,0.1107,125,345.7788873
AS112,bxyl,0.280418245,AS112,4.38,2.99483871,0,1,0.191,0.191,125,183.5197941
AS184,bcell,3.320337874,AS184,4.88,3.303351955,0.571428571,0.428571429,0.2806,0.120257143,125,3451.289661
CO48,bcell,0.719465059,CO48,4.38,2.904387097,0.5,0.5,0.2214,0.1107,125,812.4040862
AS112,bcell,2.274344991,AS112,4.38,2.99483871,0,1,0.191,0.191,125,1488.445675
AS153,phos,7.11758108,AS153,3.95,3.415488722,0.75,0.25,0.21,0.0525,125,16946.62162
CO82,phos,4.190580372,CO82,3.98,2.374126394,0.285714286,0.714285714,0.2103,0.150214286,125,3487.168634
AS195,phos,6.651203604,AS195,4.12,3.532042254,0.285714286,0.714285714,0.2025,0.144642857,125,5747.953737
AS153,bglu,9.527051954,AS153,3.95,3.415488722,0.75,0.25,0.21,0.0525,125,22683.45703
CO82,bglu,14.85424944,CO82,3.98,2.374126394,0.285714286,0.714285714,0.2103,0.150214286,125,12360.88277
AS195,bglu,9.955025249,AS195,4.12,3.532042254,0.285714286,0.714285714,0.2025,0.144642857,125,8603.108248
AS153,lap,0.127184695,AS153,3.95,3.415488722,0.75,0.25,0.21,0.0525,125,302.8207022
CO82,lap,0.093980103,CO82,3.98,2.374126394,0.285714286,0.714285714,0.2103,0.150214286,125,78.20503074
AS195,lap,0.122112259,AS195,4.12,3.532042254,0.285714286,0.714285714,0.2025,0.144642857,125,105.5291125
AS153,nag,2.543712218,AS153,3.95,3.415488722,0.75,0.25,0.21,0.0525,125,6056.457662
CO82,nag,3.405639427,CO82,3.98,2.374126394,0.285714286,0.714285714,0.2103,0.150214286,125,2833.984301
AS195,nag,5.035712209,AS195,4.12,3.532042254,0.285714286,0.714285714,0.2025,0.144642857,125,4351.850062
AS153,bxyl,0.441608316,AS153,3.95,3.415488722,0.75,0.25,0.21,0.0525,125,1051.448372
CO82,bxyl,1.292221225,CO82,3.98,2.374126394,0.285714286,0.714285714,0.2103,0.150214286,125,1075.314855
AS195,bxyl,0.528325146,AS195,4.12,3.532042254,0.285714286,0.714285714,0.2025,0.144642857,125,456.5772873
AS153,bcell,2.203333039,AS153,3.95,3.415488722,0.75,0.25,0.21,0.0525,125,5246.031044
CO82,bcell,4.14780523,CO82,3.98,2.374126394,0.285714286,0.714285714,0.2103,0.150214286,125,3451.573533
AS195,bcell,2.805932935,AS195,4.12,3.532042254,0.285714286,0.714285714,0.2025,0.144642857,125,2424.880316
QR70,phos,10.06025957,QR70,4.24,4.335204082,0,1,0.2162,0.2162,125,5816.523805
QR67,phos,4.560009788,QR67,3.59,3.704608696,0.285714286,0.714285714,0.18,0.128571429,125,4433.342834
AS130,phos,6.081562779,AS130,4.14,3.107727273,0,1,0.2516,0.2516,125,3021.444147
QR70,bglu,4.5261325,QR70,4.24,4.335204082,0,1,0.2162,0.2162,125,2616.866617
QR67,bglu,4.239589892,QR67,3.59,3.704608696,0.285714286,0.714285714,0.18,0.128571429,125,4121.823493
AS130,bglu,10.64877026,AS130,4.14,3.107727273,0,1,0.2516,0.2516,125,5290.525768
QR70,lap,0.12686255,QR70,4.24,4.335204082,0,1,0.2162,0.2162,125,73.34791274
QR67,lap,0.125781293,QR67,3.59,3.704608696,0.285714286,0.714285714,0.18,0.128571429,125,122.2873676
AS130,lap,0.086613509,AS130,4.14,3.107727273,0,1,0.2516,0.2516,125,43.03135405
QR70,nag,1.909688217,QR70,4.24,4.335204082,0,1,0.2162,0.2162,125,1104.12131
QR67,nag,1.498140748,QR67,3.59,3.704608696,0.285714286,0.714285714,0.18,0.128571429,125,1456.525723
AS130,nag,3.63994548,AS130,4.14,3.107727273,0,1,0.2516,0.2516,125,1808.398986
QR70,bxyl,0.230350943,QR70,4.24,4.335204082,0,1,0.2162,0.2162,125,133.1816276
QR67,bxyl,0.151311524,QR67,3.59,3.704608696,0.285714286,0.714285714,0.18,0.128571429,125,147.1084257
AS130,bxyl,0.40302734,AS130,4.14,3.107727273,0,1,0.2516,0.2516,125,200.232184
QR70,bcell,1.078402626,QR70,4.24,4.335204082,0,1,0.2162,0.2162,125,623.4982804
QR67,bcell,0.520223404,QR67,3.59,3.704608696,0.285714286,0.714285714,0.18,0.128571429,125,505.7727526
AS130,bcell,2.111722796,AS130,4.14,3.107727273,0,1,0.2516,0.2516,125,1049.146858
QR72,phos,3.545205949,QR72,4.49,3.58659375,0,1,0.2628,0.2628,125,1686.266148
CO67,phos,2.823992719,CO67,4.18,3.189690722,0,1,0.3118,0.3118,125,1132.133066
QR136,phos,2.473967958,QR136,4.19,4.072724138,0.333333333,0.666666667,0.1616,0.107733333,125,2870.476445
QR72,bglu,5.08033197,QR72,4.49,3.58659375,0,1,0.2628,0.2628,125,2416.44405
CO67,bglu,13.30582256,CO67,4.18,3.189690722,0,1,0.3118,0.3118,125,5334.277807
QR136,bglu,3.428958217,QR136,4.19,4.072724138,0.333333333,0.666666667,0.1616,0.107733333,125,3978.525171
QR72,lap,0.165298496,QR72,4.49,3.58659375,0,1,0.2628,0.2628,125,78.62371392
CO67,lap,0.288565341,CO67,4.18,3.189690722,0,1,0.3118,0.3118,125,115.6852712
QR136,lap,0.0765175,QR136,4.19,4.072724138,0.333333333,0.666666667,0.1616,0.107733333,125,88.78113441
QR72,nag,1.683654997,QR72,4.49,3.58659375,0,1,0.2628,0.2628,125,800.8252457
CO67,nag,4.898869671,CO67,4.18,3.189690722,0,1,0.3118,0.3118,125,1963.94711
QR136,nag,1.743431572,QR136,4.19,4.072724138,0.333333333,0.666666667,0.1616,0.107733333,125,2022.855327
QR72,bxyl,0.174412662,QR72,4.49,3.58659375,0,1,0.2628,0.2628,125,82.95883869
CO67,bxyl,1.100441677,CO67,4.18,3.189690722,0,1,0.3118,0.3118,125,441.1648803
QR136,bxyl,0.192871255,QR136,4.19,4.072724138,0.333333333,0.666666667,0.1616,0.107733333,125,223.7831707
QR72,bcell,0.806668602,QR72,4.49,3.58659375,0,1,0.2628,0.2628,125,383.6894037
CO67,bcell,5.076381903,CO67,4.18,3.189690722,0,1,0.3118,0.3118,125,2035.111411
QR136,bcell,0.539417754,QR136,4.19,4.072724138,0.333333333,0.666666667,0.1616,0.107733333,125,625.8714678
QR110,phos,3.743663066,QR110,5.45,4.189661836,0,1,0.2368,0.2368,125,1976.173493
QR96,phos,4.597893278,QR96,4.3,3.717275748,0.363636364,0.636363636,0.2629,0.1673,125,3435.365569
CO121,phos,3.405445878,CO121,4.5,3.373021807,0,1,0.1754,0.1754,125,2426.914109
QR110,bglu,3.317687602,QR110,5.45,4.189661836,0,1,0.2368,0.2368,125,1751.313134
QR96,bglu,4.28552658,QR96,4.3,3.717275748,0.363636364,0.636363636,0.2629,0.1673,125,3201.97742
CO121,bglu,13.56643528,CO121,4.5,3.373021807,0,1,0.1754,0.1754,125,9668.21214
QR110,lap,0.170209976,QR110,5.45,4.189661836,0,1,0.2368,0.2368,125,89.84901618
QR96,lap,0.074937107,QR96,4.3,3.717275748,0.363636364,0.636363636,0.2629,0.1673,125,55.99006806
CO121,lap,0.151356724,CO121,4.5,3.373021807,0,1,0.1754,0.1754,125,107.865396
QR110,nag,1.815460911,QR110,5.45,4.189661836,0,1,0.2368,0.2368,125,958.3302952
QR96,nag,1.726283968,QR96,4.3,3.717275748,0.363636364,0.636363636,0.2629,0.1673,125,1289.811691
CO121,nag,4.889812463,CO121,4.5,3.373021807,0,1,0.1754,0.1754,125,3484.758027
QR110,bxyl,0.208576818,QR110,5.45,4.189661836,0,1,0.2368,0.2368,125,110.1017829
QR96,bxyl,0.225954915,QR96,4.3,3.717275748,0.363636364,0.636363636,0.2629,0.1673,125,168.8246522
CO121,bxyl,1.011442507,CO121,4.5,3.373021807,0,1,0.1754,0.1754,125,720.8113645
QR110,bcell,0.537925658,QR110,5.45,4.189661836,0,1,0.2368,0.2368,125,283.9556895
QR96,bcell,0.926797002,QR96,4.3,3.717275748,0.363636364,0.636363636,0.2629,0.1673,125,692.4663792
CO121,bcell,4.150729645,CO121,4.5,3.373021807,0,1,0.1754,0.1754,125,2958.045642
QR59,phos,6.031472793,QR59,4.1,3.793392857,0,1,0.2786,0.2786,125,2706.152545
AS178,phos,12.14411983,AS178,3.74,2.698340081,0,1,0.1787,0.1787,125,8494.76765
CO108,phos,2.482261493,CO108,4.7,3.155321637,0,1,0.2364,0.2364,125,1312.532515
QR59,bglu,6.960090899,QR59,4.1,3.793392857,0,1,0.2786,0.2786,125,3122.797424
AS178,bglu,11.39109125,AS178,3.74,2.698340081,0,1,0.1787,0.1787,125,7968.026898
CO108,bglu,7.276174716,CO108,4.7,3.155321637,0,1,0.2364,0.2364,125,3847.385108
QR59,lap,0.037552212,QR59,4.1,3.793392857,0,1,0.2786,0.2786,125,16.84862364
AS178,lap,0.034450512,AS178,3.74,2.698340081,0,1,0.1787,0.1787,125,24.09800804
CO108,lap,0.065391447,CO108,4.7,3.155321637,0,1,0.2364,0.2364,125,34.57669571
QR59,nag,3.284792554,QR59,4.1,3.793392857,0,1,0.2786,0.2786,125,1473.794218
AS178,nag,4.592860849,AS178,3.74,2.698340081,0,1,0.1787,0.1787,125,3212.689458
CO108,nag,3.227765983,CO108,4.7,3.155321637,0,1,0.2364,0.2364,125,1706.729052
QR59,bxyl,0.29403647,QR59,4.1,3.793392857,0,1,0.2786,0.2786,125,131.9259107
AS178,bxyl,0.374264618,AS178,3.74,2.698340081,0,1,0.1787,0.1787,125,261.7967393
CO108,bxyl,0.55363834,CO108,4.7,3.155321637,0,1,0.2364,0.2364,125,292.7444691
QR59,bcell,2.021691991,QR59,4.1,3.793392857,0,1,0.2786,0.2786,125,907.0764497
AS178,bcell,3.559074773,AS178,3.74,2.698340081,0,1,0.1787,0.1787,125,2489.559858
CO108,bcell,1.555732268,CO108,4.7,3.155321637,0,1,0.2364,0.2364,125,822.6164699
QR183,phos,5.446609166,QR183,4.45,3.201550633,0.285714286,0.714285714,0.1943,0.138785714,125,4905.592414
AS9,phos,11.95644053,AS9,3.78,2.34304,0.142857143,0.857142857,0.2356,0.201942857,125,7400.881064
AS4,phos,12.81885628,AS4,4.17,2.630833333,0,1,0.2494,0.2494,125,6424.847774
